Gauss, 10.0, 1.3606938546445688, 0.5613740629194515, 0.6226587399278768
Levy, 10.0, 1.3283330381357454, 0.5603223255819667, 0.6203102265373701

Gauss, 50.0, 1.3699572673874254, 0.5665977100765558, 0.628322651174454
Levy, 50.0, 1.2218391648402689, 0.5588570291272034, 0.6142431878820619

Levy, 100.0, 1.105465695, 0.5546983583, 0.6042910372
